,dateFrom,dateTo,flightFrom,flightTo,price,airline,flightDur,stayLen,searchAdv
6596,2018-05-29,2018-08-27,WAW,ICN,2821,KLM,19,90,225
6597,2018-05-29,2018-08-27,WAW,ICN,2821,KLM,25,90,225
6598,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,14,90,226
6599,2018-05-30,2018-08-28,WAW,ICN,2867,LOT,9,90,226
6600,2018-05-30,2018-08-28,WAW,ICN,2907,Finnair,12,90,226
6601,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,14,90,226
6602,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,17,90,226
6603,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,14,90,226
6604,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,17,90,226
6605,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,19,90,226
6606,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,19,90,226
6607,2018-05-30,2018-08-28,WAW,ICN,2178,Air China,17,90,226
6608,2018-05-31,2018-08-29,WAW,ICN,2270,Turkish Airlines,14,90,227
6609,2018-05-31,2018-08-29,WAW,ICN,2819,Lufthansa,13,90,227
6610,2018-05-31,2018-08-29,WAW,ICN,2991,KLM,14,90,227
6611,2018-05-31,2018-08-29,WAW,ICN,2270,Turkish Airlines,19,90,227
6612,2018-05-31,2018-08-29,WAW,ICN,2474,Emirates,18,90,227
6613,2018-05-31,2018-08-29,WAW,ICN,2474,Emirates,25,90,227
6614,2018-05-31,2018-08-29,WAW,ICN,2589,Turkish Airlines,16,90,227
6615,2018-05-31,2018-08-29,WAW,ICN,2589,Turkish Airlines,21,90,227
6616,2018-05-31,2018-08-29,WAW,ICN,2664,Finnair,29,90,227
6617,2018-05-31,2018-08-29,WAW,ICN,2674,Turkish Airlines,14,90,227
6618,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,13,90,228
6619,2018-06-01,2018-08-30,WAW,ICN,2867,LOT,9,90,228
6620,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,14,90,228
6621,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,13,90,228
6622,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,14,90,228
6623,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,17,90,228
6624,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,13,90,228
6625,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,14,90,228
6626,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,17,90,228
6627,2018-06-01,2018-08-30,WAW,ICN,2178,Air China,19,90,228
6628,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,14,90,229
6629,2018-06-02,2018-08-31,WAW,ICN,2992,LOT,9,90,229
6630,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,15,90,229
6631,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,14,90,229
6632,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,17,90,229
6633,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,15,90,229
6634,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,14,90,229
6635,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,19,90,229
6636,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,17,90,229
6637,2018-06-02,2018-08-31,WAW,ICN,2178,Air China,15,90,229
6638,2018-06-03,2018-09-01,WAW,ICN,2237,Turkish Airlines,14,90,230
6639,2018-06-03,2018-09-01,WAW,ICN,3101,Lufthansa,13,90,230
6640,2018-06-03,2018-09-01,WAW,ICN,2237,Turkish Airlines,14,90,230
6641,2018-06-03,2018-09-01,WAW,ICN,2237,Turkish Airlines,19,90,230
6642,2018-06-03,2018-09-01,WAW,ICN,2237,Turkish Airlines,19,90,230
6643,2018-06-03,2018-09-01,WAW,ICN,2522,Turkish Airlines,16,90,230
6644,2018-06-03,2018-09-01,WAW,ICN,2522,Turkish Airlines,16,90,230
6645,2018-06-03,2018-09-01,WAW,ICN,2522,Turkish Airlines,14,90,230
6646,2018-06-03,2018-09-01,WAW,ICN,2522,Turkish Airlines,21,90,230
6647,2018-06-04,2018-09-02,WAW,ICN,2166,Air China,14,90,231
6648,2018-06-04,2018-09-02,WAW,ICN,2485,Emirates,18,90,231
6649,2018-06-04,2018-09-02,WAW,ICN,2825,KLM,14,90,231
6650,2018-06-04,2018-09-02,WAW,ICN,2181,Air China,14,90,231
6651,2018-06-04,2018-09-02,WAW,ICN,2546,KLM,30,90,231
6652,2018-06-04,2018-09-02,WAW,ICN,2581,KLM,30,90,231
6653,2018-06-04,2018-09-02,WAW,ICN,2931,Air France,22,90,231
6654,2018-06-04,2018-09-02,WAW,ICN,3163,KLM,19,90,231
6655,2018-06-04,2018-09-02,WAW,ICN,3922,KLM,14,90,231
6656,2018-06-04,2018-09-02,WAW,ICN,4159,Czech Airlines,14,90,231
6657,2018-06-05,2018-09-03,WAW,ICN,2303,Air France,28,90,232
6658,2018-06-05,2018-09-03,WAW,ICN,2946,Lufthansa,13,90,232
6659,2018-06-05,2018-09-03,WAW,ICN,3311,Finnair,12,90,232
6660,2018-06-05,2018-09-03,WAW,ICN,2303,Air France,28,90,232
6661,2018-06-05,2018-09-03,WAW,ICN,2377,KLM,19,90,232
6662,2018-06-05,2018-09-03,WAW,ICN,2377,KLM,19,90,232
6663,2018-06-05,2018-09-03,WAW,ICN,2403,Air France,28,90,232
6664,2018-06-05,2018-09-03,WAW,ICN,2403,Air France,28,90,232
6665,2018-06-05,2018-09-03,WAW,ICN,2453,Air France,22,90,232
6666,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,14,90,233
6667,2018-06-06,2018-09-04,WAW,ICN,2692,LOT,9,90,233
6668,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,14,90,233
6669,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,17,90,233
6670,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,14,90,233
6671,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,19,90,233
6672,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,17,90,233
6673,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,19,90,233
6674,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,17,90,233
6675,2018-06-06,2018-09-04,WAW,ICN,2178,Air China,19,90,233
6676,2018-06-07,2018-09-05,WAW,ICN,2264,Air France,17,90,234
6677,2018-06-07,2018-09-05,WAW,ICN,2946,Lufthansa,13,90,234
6678,2018-06-07,2018-09-05,WAW,ICN,3539,Finnair,12,90,234
6679,2018-06-07,2018-09-05,WAW,ICN,2264,Air France,17,90,234
6680,2018-06-07,2018-09-05,WAW,ICN,2269,Air France,17,90,234
6681,2018-06-07,2018-09-05,WAW,ICN,2270,Turkish Airlines,14,90,234
6682,2018-06-07,2018-09-05,WAW,ICN,2270,Turkish Airlines,19,90,234
6683,2018-06-07,2018-09-05,WAW,ICN,2363,Air France,17,90,234
6684,2018-06-07,2018-09-05,WAW,ICN,2363,Air France,17,90,234
6685,2018-06-07,2018-09-05,WAW,ICN,2363,Air France,17,90,234
6686,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,13,90,235
6687,2018-06-08,2018-09-06,WAW,ICN,2767,LOT,9,90,235
6688,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,14,90,235
6689,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,13,90,235
6690,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,14,90,235
6691,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,17,90,235
6692,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,13,90,235
6693,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,14,90,235
6694,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,19,90,235
6695,2018-06-08,2018-09-06,WAW,ICN,2178,Air China,17,90,235
6696,2018-06-09,2018-09-07,WAW,ICN,2178,Air China,14,90,236
6697,2018-06-09,2018-09-07,WAW,ICN,2992,LOT,9,90,236
6698,2018-06-09,2018-09-07,WAW,ICN,2178,Air China,15,90,236
6699,2018-06-09,2018-09-07,WAW,ICN,2178,Air China,17,90,236
6700,2018-06-09,2018-09-07,WAW,ICN,2178,Air China,19,90,236
6701,2018-06-09,2018-09-07,WAW,ICN,2674,Emirates,18,90,236
6702,2018-06-09,2018-09-07,WAW,ICN,2914,Finnair,29,90,236
6703,2018-06-09,2018-09-07,WAW,ICN,2947,KLM,30,90,236
6704,2018-06-09,2018-09-07,WAW,ICN,2947,KLM,30,90,236
6705,2018-06-09,2018-09-07,WAW,ICN,3098,Turkish Airlines,16,90,236
6706,2018-06-10,2018-09-08,WAW,ICN,2237,Turkish Airlines,14,90,237
6707,2018-06-10,2018-09-08,WAW,ICN,3101,Lufthansa,13,90,237
6708,2018-06-10,2018-09-08,WAW,ICN,2237,Turkish Airlines,14,90,237
6709,2018-06-10,2018-09-08,WAW,ICN,2237,Turkish Airlines,19,90,237
6710,2018-06-10,2018-09-08,WAW,ICN,2237,Turkish Airlines,19,90,237
6711,2018-06-10,2018-09-08,WAW,ICN,2522,Turkish Airlines,16,90,237
6712,2018-06-10,2018-09-08,WAW,ICN,2522,Turkish Airlines,16,90,237
6713,2018-06-10,2018-09-08,WAW,ICN,2522,Turkish Airlines,14,90,237
6714,2018-06-10,2018-09-08,WAW,ICN,2522,Turkish Airlines,21,90,237
6715,2018-03-01,2018-04-15,WAW,ICN,2695,Turkish Airlines,21,45,136
6716,2018-03-01,2018-04-15,WAW,ICN,2907,Finnair,12,45,136
6717,2018-03-01,2018-04-15,WAW,ICN,3167,LOT,9,45,136
6718,2018-03-01,2018-04-15,WAW,ICN,2695,Turkish Airlines,21,45,136
6719,2018-03-01,2018-04-15,WAW,ICN,2786,Emirates,19,45,136
6720,2018-03-01,2018-04-15,WAW,ICN,2914,Finnair,12,45,136
6721,2018-03-01,2018-04-15,WAW,ICN,2914,Finnair,30,45,136
6722,2018-03-01,2018-04-15,WAW,ICN,2934,Lufthansa,13,45,136
6723,2018-03-01,2018-04-15,WAW,ICN,2934,Lufthansa,20,45,136
6724,2018-03-01,2018-04-15,WAW,ICN,2936,Lufthansa,13,45,136
6725,2018-03-02,2018-04-16,WAW,ICN,2412,Air China,14,45,137
6726,2018-03-02,2018-04-16,WAW,ICN,3251,Lufthansa,13,45,137
6727,2018-03-02,2018-04-16,WAW,ICN,3840,Aeroflot,12,45,137
6728,2018-03-02,2018-04-16,WAW,ICN,2412,Air China,15,45,137
6729,2018-03-02,2018-04-16,WAW,ICN,2412,Air China,17,45,137
6730,2018-03-02,2018-04-16,WAW,ICN,2412,Air China,19,45,137
6731,2018-03-02,2018-04-16,WAW,ICN,2574,Emirates,19,45,137
6732,2018-03-02,2018-04-16,WAW,ICN,2789,Finnair,30,45,137
6733,2018-03-02,2018-04-16,WAW,ICN,2868,Qatar Airways,17,45,137
6734,2018-03-02,2018-04-16,WAW,ICN,2868,Qatar Airways,17,45,137
6735,2018-03-03,2018-04-17,WAW,ICN,2866,Air France,38,45,138
6736,2018-03-03,2018-04-17,WAW,ICN,2907,Finnair,12,45,138
6737,2018-03-03,2018-04-17,WAW,ICN,2992,LOT,9,45,138
6738,2018-03-03,2018-04-17,WAW,ICN,2866,Air France,38,45,138
6739,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6740,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6741,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6742,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6743,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6744,2018-03-03,2018-04-17,WAW,ICN,2871,Air France,38,45,138
6745,2018-03-04,2018-04-18,WAW,ICN,2610,Turkish Airlines,21,45,139
6746,2018-03-04,2018-04-18,WAW,ICN,3220,Aeroflot,14,45,139
6747,2018-03-04,2018-04-18,WAW,ICN,3264,Lufthansa,13,45,139
6748,2018-03-04,2018-04-18,WAW,ICN,2694,KLM,18,45,139
6749,2018-03-04,2018-04-18,WAW,ICN,2694,KLM,18,45,139
6750,2018-03-04,2018-04-18,WAW,ICN,2695,Turkish Airlines,14,45,139
6751,2018-03-04,2018-04-18,WAW,ICN,2755,Air France,17,45,139
6752,2018-03-04,2018-04-18,WAW,ICN,2755,Air France,18,45,139
6753,2018-03-04,2018-04-18,WAW,ICN,2755,Air France,17,45,139
6754,2018-03-04,2018-04-18,WAW,ICN,2755,Air France,18,45,139
6755,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,14,45,140
6756,2018-03-05,2018-04-19,WAW,ICN,2565,Aeroflot,14,45,140
6757,2018-03-05,2018-04-19,WAW,ICN,2920,LOT,9,45,140
6758,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,17,45,140
6759,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,14,45,140
6760,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,17,45,140
6761,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,14,45,140
6762,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,19,45,140
6763,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,17,45,140
6764,2018-03-05,2018-04-19,WAW,ICN,1910,Air China,19,45,140
6765,2018-03-06,2018-04-20,WAW,ICN,2363,Air France,18,45,141
6766,2018-03-06,2018-04-20,WAW,ICN,2534,Air France,30,45,141
6767,2018-03-06,2018-04-20,WAW,ICN,2641,KLM,18,45,141
6768,2018-03-06,2018-04-20,WAW,ICN,2868,Qatar Airways,24,45,141
6769,2018-03-06,2018-04-20,WAW,ICN,2881,Qatar Airways,36,45,141
6770,2018-03-07,2018-04-21,WAW,ICN,2674,Emirates,19,45,142
6771,2018-03-07,2018-04-21,WAW,ICN,2867,LOT,9,45,142
6772,2018-03-07,2018-04-21,WAW,ICN,2914,Finnair,12,45,142
6773,2018-03-07,2018-04-21,WAW,ICN,2868,Qatar Airways,17,45,142
6774,2018-03-07,2018-04-21,WAW,ICN,2881,Qatar Airways,17,45,142
6775,2018-03-07,2018-04-21,WAW,ICN,2881,Qatar Airways,36,45,142
6776,2018-03-07,2018-04-21,WAW,ICN,2894,Qatar Airways,36,45,142
6777,2018-03-07,2018-04-21,WAW,ICN,2914,Finnair,12,45,142
6778,2018-03-07,2018-04-21,WAW,ICN,2914,Finnair,30,45,142
6779,2018-03-07,2018-04-21,WAW,ICN,2914,Finnair,30,45,142
6780,2018-03-08,2018-04-22,WAW,ICN,2708,Aeroflot,14,45,143
6781,2018-03-08,2018-04-22,WAW,ICN,2870,LOT,9,45,143
6782,2018-03-09,2018-04-23,WAW,ICN,2412,Air China,14,45,144
6783,2018-03-09,2018-04-23,WAW,ICN,2901,Aeroflot,14,45,144
6784,2018-03-09,2018-04-23,WAW,ICN,3045,Finnair,12,45,144
6785,2018-03-09,2018-04-23,WAW,ICN,2412,Air China,15,45,144
6786,2018-03-09,2018-04-23,WAW,ICN,2412,Air China,17,45,144
6787,2018-03-09,2018-04-23,WAW,ICN,2412,Air China,19,45,144
6788,2018-03-09,2018-04-23,WAW,ICN,2574,Emirates,19,45,144
6789,2018-03-09,2018-04-23,WAW,ICN,2866,Lufthansa,13,45,144
6790,2018-03-09,2018-04-23,WAW,ICN,2868,Qatar Airways,17,45,144
6791,2018-03-09,2018-04-23,WAW,ICN,2868,Qatar Airways,17,45,144
6792,2018-03-10,2018-04-24,WAW,ICN,2309,Air France,17,45,145
6793,2018-03-10,2018-04-24,WAW,ICN,3051,KLM,19,45,145
6794,2018-03-10,2018-04-24,WAW,ICN,4474,Aeroflot,14,45,145
6795,2018-03-10,2018-04-24,WAW,ICN,2327,Air France,17,45,145
6796,2018-03-10,2018-04-24,WAW,ICN,2328,Air France,17,45,145
6797,2018-03-10,2018-04-24,WAW,ICN,2347,Air France,35,45,145
6798,2018-03-10,2018-04-24,WAW,ICN,2356,Air France,17,45,145
6799,2018-03-10,2018-04-24,WAW,ICN,2375,Air France,38,45,145
6800,2018-03-10,2018-04-24,WAW,ICN,2380,Air France,42,45,145
6801,2018-03-10,2018-04-24,WAW,ICN,2385,Air France,38,45,145
6802,2018-03-11,2018-04-25,WAW,ICN,2429,Alitalia,38,45,146
6803,2018-03-11,2018-04-25,WAW,ICN,2827,Lufthansa,13,45,146
6804,2018-03-11,2018-04-25,WAW,ICN,2891,Aeroflot,14,45,146
6805,2018-03-11,2018-04-25,WAW,ICN,2434,Alitalia,38,45,146
6806,2018-03-11,2018-04-25,WAW,ICN,2434,Alitalia,38,45,146
6807,2018-03-11,2018-04-25,WAW,ICN,2439,Alitalia,38,45,146
6808,2018-03-11,2018-04-25,WAW,ICN,2506,Air France,25,45,146
6809,2018-03-11,2018-04-25,WAW,ICN,2506,Air France,25,45,146
6810,2018-03-11,2018-04-25,WAW,ICN,2506,Air France,25,45,146
6811,2018-03-11,2018-04-25,WAW,ICN,2506,Air France,25,45,146
6812,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,14,45,147
6813,2018-03-12,2018-04-26,WAW,ICN,2920,LOT,9,45,147
6814,2018-03-12,2018-04-26,WAW,ICN,3239,Aeroflot,12,45,147
6815,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,14,45,147
6816,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,17,45,147
6817,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,17,45,147
6818,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,14,45,147
6819,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,19,45,147
6820,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,17,45,147
6821,2018-03-12,2018-04-26,WAW,ICN,1910,Air China,19,45,147
6822,2018-03-13,2018-04-27,WAW,ICN,2875,Aeroflot,14,45,148
6823,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,14,45,149
6824,2018-03-14,2018-04-28,WAW,ICN,2776,Finnair,12,45,149
6825,2018-03-14,2018-04-28,WAW,ICN,3070,LOT,9,45,149
6826,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,17,45,149
6827,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,14,45,149
6828,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,17,45,149
6829,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,19,45,149
6830,2018-03-14,2018-04-28,WAW,ICN,2210,Air China,19,45,149
6831,2018-03-15,2018-04-29,WAW,ICN,2674,Emirates,19,45,150
6832,2018-03-15,2018-04-29,WAW,ICN,2867,LOT,9,45,150
6833,2018-03-15,2018-04-29,WAW,ICN,2907,Finnair,12,45,150
6834,2018-03-15,2018-04-29,WAW,ICN,2674,Emirates,25,45,150
6835,2018-03-15,2018-04-29,WAW,ICN,2731,Lufthansa,13,45,150
6836,2018-03-15,2018-04-29,WAW,ICN,2731,Lufthansa,20,45,150
6837,2018-03-15,2018-04-29,WAW,ICN,2744,Lufthansa,13,45,150
6838,2018-03-15,2018-04-29,WAW,ICN,2744,Lufthansa,18,45,150
6839,2018-03-15,2018-04-29,WAW,ICN,2764,Lufthansa,13,45,150
6840,2018-03-15,2018-04-29,WAW,ICN,2764,Lufthansa,20,45,150
6841,2018-03-16,2018-04-30,WAW,ICN,3016,KLM,18,45,151
6842,2018-03-16,2018-04-30,WAW,ICN,3160,Qatar Airways,17,45,151
6843,2018-03-16,2018-04-30,WAW,ICN,3271,Lufthansa,13,45,151
6844,2018-03-16,2018-04-30,WAW,ICN,3022,Emirates,19,45,151
6845,2018-03-16,2018-04-30,WAW,ICN,3289,Finnair,30,45,151
6846,2018-03-16,2018-04-30,WAW,ICN,3329,KLM,18,45,151
6847,2018-03-16,2018-04-30,WAW,ICN,3414,Finnair,12,45,151
6848,2018-03-16,2018-04-30,WAW,ICN,3523,KLM,14,45,151
6849,2018-03-16,2018-04-30,WAW,ICN,3664,Finnair,30,45,151
6850,2018-03-16,2018-04-30,WAW,ICN,4159,Czech Airlines,33,45,151
6851,2017-10-20,2017-11-10,WAW,ICN,2626,Lufthansa,33,21,4
6852,2017-10-20,2017-11-10,WAW,ICN,2703,Aeroflot,13,21,4
6853,2017-10-20,2017-11-10,WAW,ICN,3320,LOT,9,21,4
6854,2017-10-20,2017-11-10,WAW,ICN,2647,Lufthansa,33,21,4
6855,2017-10-20,2017-11-10,WAW,ICN,2649,Lufthansa,33,21,4
6856,2017-10-20,2017-11-10,WAW,ICN,2670,Lufthansa,33,21,4
6857,2017-10-20,2017-11-10,WAW,ICN,2670,Lufthansa,33,21,4
6858,2017-10-20,2017-11-10,WAW,ICN,2681,Lufthansa,33,21,4
6859,2017-10-20,2017-11-10,WAW,ICN,2703,Aeroflot,30,21,4
6860,2017-10-20,2017-11-10,WAW,ICN,2704,Lufthansa,33,21,4
6861,2017-10-21,2017-11-11,WAW,ICN,2601,Lufthansa,13,21,5
6862,2017-10-21,2017-11-11,WAW,ICN,2932,Finnair,12,21,5
6863,2017-10-21,2017-11-11,WAW,ICN,4870,LOT,9,21,5
6864,2017-10-21,2017-11-11,WAW,ICN,2601,Lufthansa,17,21,5
6865,2017-10-21,2017-11-11,WAW,ICN,2601,Lufthansa,20,21,5
6866,2017-10-21,2017-11-11,WAW,ICN,2604,Lufthansa,33,21,5
6867,2017-10-21,2017-11-11,WAW,ICN,2624,Lufthansa,13,21,5
6868,2017-10-21,2017-11-11,WAW,ICN,2624,Lufthansa,17,21,5
6869,2017-10-21,2017-11-11,WAW,ICN,2624,Lufthansa,20,21,5
6870,2017-10-21,2017-11-11,WAW,ICN,2626,Lufthansa,33,21,5
6871,2017-10-22,2017-11-12,WAW,ICN,2641,Lufthansa,20,21,6
6872,2017-10-22,2017-11-12,WAW,ICN,3207,Aeroflot,13,21,6
6873,2017-10-22,2017-11-12,WAW,ICN,2654,Lufthansa,13,21,6
6874,2017-10-22,2017-11-12,WAW,ICN,2654,Lufthansa,17,21,6
6875,2017-10-22,2017-11-12,WAW,ICN,2664,Lufthansa,20,21,6
6876,2017-10-22,2017-11-12,WAW,ICN,2677,Lufthansa,13,21,6
6877,2017-10-22,2017-11-12,WAW,ICN,2677,Lufthansa,17,21,6
6878,2017-10-22,2017-11-12,WAW,ICN,2716,Turkish Airlines,14,21,6
6879,2017-10-22,2017-11-12,WAW,ICN,2716,Turkish Airlines,19,21,6
6880,2017-10-23,2017-11-13,WAW,ICN,2527,Qatar Airways,15,21,7
6881,2017-10-23,2017-11-13,WAW,ICN,2654,Lufthansa,13,21,7
6882,2017-10-23,2017-11-13,WAW,ICN,3025,Aeroflot,13,21,7
6883,2017-10-23,2017-11-13,WAW,ICN,2540,Qatar Airways,15,21,7
6884,2017-10-23,2017-11-13,WAW,ICN,2654,Lufthansa,17,21,7
6885,2017-10-23,2017-11-13,WAW,ICN,2677,Lufthansa,13,21,7
6886,2017-10-23,2017-11-13,WAW,ICN,2677,Lufthansa,17,21,7
6887,2017-10-23,2017-11-13,WAW,ICN,2928,Air China,14,21,7
6888,2017-10-23,2017-11-13,WAW,ICN,2928,Air China,14,21,7
6889,2017-10-23,2017-11-13,WAW,ICN,2928,Air China,19,21,7
6890,2017-10-24,2017-11-14,WAW,ICN,2615,Lufthansa,13,21,8
6891,2017-10-24,2017-11-14,WAW,ICN,3164,Finnair,12,21,8
6892,2017-10-24,2017-11-14,WAW,ICN,3203,Aeroflot,15,21,8
6893,2017-10-24,2017-11-14,WAW,ICN,2615,Lufthansa,20,21,8
6894,2017-10-24,2017-11-14,WAW,ICN,2629,Lufthansa,13,21,8
6895,2017-10-24,2017-11-14,WAW,ICN,2629,Lufthansa,17,21,8
6896,2017-10-24,2017-11-14,WAW,ICN,2708,Lufthansa,13,21,8
6897,2017-10-24,2017-11-14,WAW,ICN,2708,Lufthansa,13,21,8
6898,2017-10-24,2017-11-14,WAW,ICN,2708,Lufthansa,13,21,8
6899,2017-10-24,2017-11-14,WAW,ICN,2708,Lufthansa,16,21,8
6900,2017-10-25,2017-11-15,WAW,ICN,2561,Air France,17,21,9
6901,2017-10-25,2017-11-15,WAW,ICN,2654,Lufthansa,13,21,9
6902,2017-10-25,2017-11-15,WAW,ICN,3025,Aeroflot,13,21,9
6903,2017-10-25,2017-11-15,WAW,ICN,2561,Air France,17,21,9
6904,2017-10-25,2017-11-15,WAW,ICN,2590,Air France,17,21,9
6905,2017-10-25,2017-11-15,WAW,ICN,2600,Air France,28,21,9
6906,2017-10-25,2017-11-15,WAW,ICN,2600,Air France,31,21,9
6907,2017-10-25,2017-11-15,WAW,ICN,2600,Air France,28,21,9
6908,2017-10-25,2017-11-15,WAW,ICN,2600,Air France,35,21,9
6909,2017-10-25,2017-11-15,WAW,ICN,2600,Air France,31,21,9
6910,2017-10-26,2017-11-16,WAW,ICN,2246,KLM,14,21,10
6911,2017-10-26,2017-11-16,WAW,ICN,2724,Aeroflot,11,21,10
6912,2017-10-26,2017-11-16,WAW,ICN,3742,LOT,9,21,10
6913,2017-10-26,2017-11-16,WAW,ICN,2246,KLM,19,21,10
6914,2017-10-26,2017-11-16,WAW,ICN,2246,KLM,25,21,10
6915,2017-10-26,2017-11-16,WAW,ICN,2264,Air France,17,21,10
6916,2017-10-26,2017-11-16,WAW,ICN,2363,Air France,17,21,10
6917,2017-10-26,2017-11-16,WAW,ICN,2363,Air France,17,21,10
6918,2017-10-26,2017-11-16,WAW,ICN,2363,Air France,17,21,10
6919,2017-10-26,2017-11-16,WAW,ICN,2363,Air France,17,21,10
6920,2017-10-27,2017-11-17,WAW,ICN,2163,Air France,17,21,11
6921,2017-10-27,2017-11-17,WAW,ICN,2574,Lufthansa,13,21,11
6922,2017-10-27,2017-11-17,WAW,ICN,3431,LOT,9,21,11
6923,2017-10-27,2017-11-17,WAW,ICN,2549,Lufthansa,13,21,11
6924,2017-10-27,2017-11-17,WAW,ICN,2576,Lufthansa,17,21,11
6925,2017-10-27,2017-11-17,WAW,ICN,2601,Lufthansa,17,21,11
6926,2017-10-27,2017-11-17,WAW,ICN,2663,Lufthansa,13,21,11
6927,2017-10-27,2017-11-17,WAW,ICN,2663,Lufthansa,13,21,11
6928,2017-10-27,2017-11-17,WAW,ICN,2663,Lufthansa,13,21,11
6929,2017-10-27,2017-11-17,WAW,ICN,2923,Qatar Airways,16,21,11
6930,2017-10-28,2017-11-18,WAW,ICN,2654,Lufthansa,13,21,12
6931,2017-10-28,2017-11-18,WAW,ICN,3164,Finnair,12,21,12
6932,2017-10-28,2017-11-18,WAW,ICN,3742,LOT,10,21,12
6933,2017-10-28,2017-11-18,WAW,ICN,2654,Lufthansa,17,21,12
6934,2017-10-28,2017-11-18,WAW,ICN,2677,Lufthansa,13,21,12
6935,2017-10-28,2017-11-18,WAW,ICN,2677,Lufthansa,17,21,12
6936,2017-10-28,2017-11-18,WAW,ICN,2857,Lufthansa,20,21,12
6937,2017-10-28,2017-11-18,WAW,ICN,2880,Lufthansa,20,21,12
6938,2017-10-28,2017-11-18,WAW,ICN,2901,Lufthansa,20,21,12
6939,2017-10-28,2017-11-18,WAW,ICN,2933,Lufthansa,13,21,12
6940,2017-10-29,2017-11-19,WAW,ICN,2574,Lufthansa,13,21,13
6941,2017-10-29,2017-11-19,WAW,ICN,3485,Aeroflot,14,21,13
6942,2017-10-29,2017-11-19,WAW,ICN,3950,Finnair,12,21,13
6943,2017-10-29,2017-11-19,WAW,ICN,2576,Lufthansa,34,21,13
6944,2017-10-29,2017-11-19,WAW,ICN,2596,Lufthansa,13,21,13
6945,2017-10-29,2017-11-19,WAW,ICN,2599,Lufthansa,34,21,13
6946,2017-10-29,2017-11-19,WAW,ICN,2605,Lufthansa,21,21,13
6947,2017-10-29,2017-11-19,WAW,ICN,2605,Lufthansa,21,21,13
6948,2017-10-29,2017-11-19,WAW,ICN,2605,Lufthansa,21,21,13
